date,torque_pct,water_temp_c,days_since_clean,actual_speed_knots
2024-02-02,71.62628982463198,18.450132559315545,32,14.609623361491474
2024-02-03,93.72213843133333,16.80850328665918,33,20.313447664442766
2024-02-04,94.14080082686398,16.154298024438138,34,20.350216583276946
2024-02-05,90.20993370291153,25.444331638172095,35,17.247206281852034
2024-02-06,77.61534422933427,20.098124456520992,36,14.979882152660162
2024-02-07,72.4418028501596,25.87150157293142,37,12.296367687140526
2024-02-08,87.10582566280392,15.980345111984136,38,17.92588291363993
2024-02-09,81.00381234349004,19.729355067459153,39,15.153636504190075
2024-02-10,73.05095587111947,23.092369385630057,40,12.464436241912905
2024-02-11,82.37942275278175,26.860847472584453,41,13.633522089226668
2024-02-12,70.85971302788046,19.781287543981048,42,12.094344412782098
2024-02-13,92.73301005196956,24.38837064655514,43,16.205494069946297
2024-02-14,76.46949954000043,28.28966622354281,44,10.922583980007017
2024-02-15,86.56305710884955,24.23794782273457,45,14.529824463675343
2024-02-16,77.79277690223527,18.494392121304507,46,13.680260366942393
2024-02-17,83.00170052944527,15.36601172334807,47,15.72645359707199
2024-02-18,83.667756983582,28.05148310851395,48,11.570023559236605
2024-02-19,74.62136138813818,15.319041162755807,49,13.538396870124123
2024-02-20,94.23961569411397,28.12052509026299,50,13.553200514690332
2024-02-21,89.37832058402786,22.934057010408182,51,13.911782682828415
2024-02-22,93.48747353910473,29.086015477693444,52,12.416997531366633
2024-02-23,92.37068376069122,26.981748536604982,53,12.586543078721775
2024-02-24,84.94749947027712,29.969011658000063,54,9.356918460634216
2024-02-25,93.04685587557792,20.260677231775652,55,15.160035603880889
2024-02-26,72.21231255129798,26.5078243339669,56,6.97686803176885
2024-02-27,74.89957156047863,21.028963704138633,57,9.650041464147847
2024-02-28,71.13068222276345,22.198134304558632,58,7.948244083052574
2024-02-29,78.13325826908161,24.41258194827555,59,8.313516084837785
2024-03-01,79.71693224223705,28.10515671279508,60,6.955447571329387
2024-03-02,76.7837257943474,29.76125203798943,61,5.009136374744296
2024-03-03,90.71843772879824,26.524101207967774,62,9.712800571557782
2024-03-04,78.91883316733973,21.266501732510008,63,9.414768703756273
2024-03-05,77.02336274218452,21.32035503415605,64,8.369694198894798
2024-03-06,83.5674020789562,26.06373452383337,65,7.158055949795352
2024-03-07,73.52310562436907,18.581657186524534,66,8.374906270534776
2024-03-08,90.054924518851,16.65711169697092,67,13.493505228819702
2024-03-09,71.86376609199426,20.319332364611647,68,6.583358076992105
2024-03-10,94.67217341501294,19.308584874811224,69,12.457364076181769
2024-03-11,89.30611923241644,19.44462180683985,70,11.030476243762644
2024-03-12,74.96789203835431,18.50411626574865,71,7.604948290676525
2024-03-13,70.13805292809006,15.631397844545429,72,8.171992762822601
2024-03-14,90.38653571137085,15.268109021001207,73,13.18173174628158
2024-03-15,87.67143359619043,29.81583584604047,74,2.8931978733089303
2024-03-16,88.22517920102469,21.416597006037936,75,8.27390863404773
2024-03-17,89.28175866714864,20.764899707395223,76,8.569386109451353
2024-03-18,71.85111629335226,25.194709240396048,77,1.0246903630418478
2024-03-19,78.96164321360682,18.273808317975963,78,7.200471480975993
2024-03-20,72.89672648812824,29.24941775925338,79,-2.398440462831685
2024-03-21,91.57758564688984,26.795175216233282,80,3.656974787685835
2024-03-22,85.58245317068895,16.341165034683893,81,9.585900064145797
2024-03-23,78.27245062131622,21.263711636773927,82,3.745445058461257
2024-03-24,71.58895875715059,28.18677461343247,83,-3.4570054048934944
2024-03-25,77.77455804289156,29.170980334371155,84,-3.1098146275704868
2024-03-26,78.12958305066867,22.011022668748048,85,2.32556949540116
2024-03-27,88.2401544584516,24.201170838160614,86,2.965102513759306
2024-03-28,85.93893678388032,17.50550919138113,87,7.172575686699895
2024-03-29,92.18031856440817,29.86752939205465,88,-1.6085373931076214
2024-03-30,81.80537312904873,18.475075520751652,89,5.080442602831545
2024-03-31,72.98985614845755,29.140976612026883,90,-6.641502122649681
2024-04-01,87.83111968057487,24.74469973488553,91,0.5225225147657758
2024-04-02,89.01962621542243,24.116051923182887,92,0.8678671473283065
2024-04-03,84.0319299392374,22.69032766524763,93,0.7007767985086458
2024-04-04,89.27417949886403,18.46004717576638,94,5.476011462362991
2024-04-05,82.34488990910977,17.647920480082625,95,4.3437835812192045
2024-04-06,83.06832073454986,18.30729313605263,96,3.6659045149177936
2024-04-07,80.68852545896374,17.796573932163817,97,3.4293229052906153
2024-04-08,70.63547816860238,26.6937671035013,98,-8.180138743987863
2024-04-09,72.69728567483261,20.25187888750095,99,-1.741960369793186
2024-04-10,70.78572964216836,15.867640148450946,100,1.8482306922488787
2024-04-11,85.9102602815945,29.53653945211217,101,-8.538444883860246
2024-04-12,77.85889952690816,28.256788274451385,102,-9.610143151374276
2024-04-13,82.71426727911756,28.916284247928196,103,-9.578201350888083
2024-04-14,92.68916184815232,29.923617339696527,104,-8.547734056673326
2024-04-15,76.23230572872187,17.60842873829231,105,0.24440243928637465
2024-04-16,80.25957307589074,20.943630283539882,106,-2.892315335698815
2024-04-17,88.88877846357622,26.37357713556137,107,-6.854530669387367
2024-04-18,75.71995413729056,25.440309270806885,108,-9.491712483755757
2024-04-19,71.92449774571982,17.308438595097826,109,-1.7275714657283052
2024-04-20,77.2437863228442,27.237496874859268,110,-12.324859405984986
2024-04-21,74.03053218135011,18.36660857754991,111,-3.0321185265556707
2024-04-22,93.24244130856432,18.357264222339346,112,1.6815071458487751
2024-04-23,90.20300948911043,23.054616343401204,113,-5.1448889066844234
2024-04-24,85.83509391276058,23.894099022625547,114,-7.724741558044136
2024-04-25,91.78651475469294,23.701293117567168,115,-6.3331748555443586
2024-04-26,90.09180192247786,16.37230256096632,116,2.152141448636762
2024-04-27,74.6642514721509,28.161912939455704,117,-16.919530387686617
2024-04-28,92.31397496224945,18.98400063883059,118,-1.2792452199163293
2024-04-29,83.48355604789127,16.94272381924206,119,-1.1597657224539117
2024-04-30,90.18600387910156,28.331221198034658,120,-14.735032281526077
2024-05-01,92.40228249808733,29.3347724734463,121,-16.036252556085046
2024-05-02,77.9500868742966,27.93191425898176,122,-17.990146093250946
2024-05-03,72.75129811319192,27.142741120873172,123,-18.870797556686018
2024-05-04,75.69837906354854,24.828629709585325,124,-15.23719938141342
2024-05-05,80.6776947156564,23.26286055913709,125,-12.189280691724463
2024-05-06,90.45036914806232,16.304801398671152,126,-0.3482152874067874
2024-05-07,91.51826458140859,21.12679819606048,127,-7.400635254292354
2024-05-08,70.17380326327977,20.59032775518471,128,-12.234155838597925
2024-05-09,82.76868256443915,18.896306756404893,129,-6.996330608616764
2024-05-10,80.43527507871947,25.851301705328773,130,-18.299076001004238
2024-05-11,75.55269526176825,22.43813602618156,131,-14.722313131930482
2024-05-12,72.99663418334207,16.21569323861472,132,-6.460890769174527
2024-05-13,78.4403792850907,18.30274802924717,133,-8.34445635101798
2024-05-14,93.57274259781298,25.24888145489394,134,-15.81838519604136
2024-05-15,78.08007330051888,16.141962892354503,135,-5.77947485944377
2024-05-16,82.96976554358415,27.76810371073153,136,-23.26996755690078
2024-05-17,87.57547397237944,22.427197905209617,137,-14.095018124950926
2024-05-18,79.09074005948236,22.20879865989972,138,-16.17206060767687
2024-05-19,94.29455206802402,23.886116769892766,139,-15.61808206959618
2024-05-20,94.06118237355278,27.370214488877238,140,-21.736399003955185
2024-05-21,76.2945573956341,20.217138118532894,141,-14.910153798806029
2024-05-22,82.43121264730964,25.170242288385953,142,-21.970762433707407
2024-05-23,77.52195774541924,23.485979459936864,143,-20.58737732877333
2024-05-24,77.12101235943669,19.005424052541322,144,-13.661152805392787
2024-05-25,70.92217368386332,28.179449795327372,145,-31.539430009957403
2024-05-26,85.23910834949743,26.961390324103924,146,-26.202087072193383
2024-05-27,82.56697558072153,24.876777519876384,147,-23.67768795483622
2024-05-28,71.28696878124974,27.75872593641363,148,-32.12271724715113
2024-05-29,76.96616160591529,28.009413014397033,149,-31.65241108642603
2024-05-30,92.70664714916634,25.62544465072552,150,-23.836813935509902
2024-05-31,75.9890472666743,27.55519992545508,151,-32.02096699640901
2024-06-01,73.62237180228058,25.462071925039254,152,-29.268886010408824
2024-06-02,82.23631900693907,25.202111576404505,153,-27.16018033404296
2024-06-03,94.64126135276501,24.279170673227764,154,-22.672101296999053
2024-06-04,76.0513817877875,26.290749593364616,155,-31.531331242517748
2024-06-05,86.80338868514696,17.379076579396106,156,-12.174493320481957
2024-06-06,89.04049038321794,28.213061387983927,157,-33.33818774905574
2024-06-07,75.94093859981,28.07765291617848,158,-36.66709596049802
2024-06-08,88.20540871529649,15.438709245518387,159,-8.913965828116215
2024-06-09,79.19457831798132,27.38725125847144,160,-35.84652178507892
2024-06-10,85.80764576483949,16.93304801210168,161,-13.05520951540587
2024-06-11,85.83824276902237,20.026782813887127,162,-19.887663715113
2024-06-12,83.39436710186897,26.152623844374116,163,-33.58524052249824
2024-06-13,72.2572442513602,17.411398440724625,164,-18.470340839299674
2024-06-14,90.88256238973095,27.26950536178593,165,-35.05702731634321
2024-06-15,78.0195016242934,27.482012669366128,166,-39.20161950945592
2024-06-16,74.66296275999636,22.612016006412542,167,-30.177152736751953
2024-06-17,71.01937853886909,15.095788075752504,168,-15.065359206240418
2024-06-18,84.77232357970604,19.30557199762369,169,-21.247215451611133
2024-06-19,86.93910904605706,24.253903775636132,170,-31.95081835248841
2024-06-20,70.4146957231964,29.717792670411352,171,-48.78719597448842
2024-06-21,82.80232645748202,24.477202905250024,172,-34.60762939036087
2024-06-22,75.66239437994845,18.897053715962397,173,-23.975288010920696
2024-06-23,86.12931976023624,24.51008554649417,174,-34.77724702875936
2024-06-24,74.35916072512478,23.099780695737834,175,-34.80614471731198
2024-06-25,87.27344345256165,26.697680927267154,176,-40.48142845301389
2024-06-26,79.66838365751343,16.604709582404375,177,-19.00038455530541
2024-06-27,93.41824971841837,26.41541853753042,178,-39.39954813153526
2024-06-28,73.43802360364982,23.118998680141654,179,-37.042116530518335
2024-06-29,78.52665877625647,29.44488005788492,180,-51.47829093718398
2024-06-30,72.83683803101472,20.12808249058029,181,-30.835121956162272
2024-07-01,93.11734045696407,24.489328397009224,182,-36.76966735126684
2024-07-02,91.93348383452452,28.980421582650262,183,-48.921557515402185
2024-07-03,76.4485406928789,16.53764591986019,184,-22.26950108100325
2024-07-04,86.49960115085447,29.05842730854677,185,-51.600788286919126
2024-07-05,90.4305550050304,25.318285834512203,186,-41.52227162846296
2024-07-06,83.88002028998656,16.01755588657758,187,-19.818811905980507
2024-07-07,83.24126445890016,19.514453504202244,188,-29.503045512717748
2024-07-08,76.04630727251129,25.622581329679225,189,-47.58098161160879
2024-07-09,72.32756919514748,16.010259022031576,190,-23.841478754624173
2024-07-10,92.43039394883317,23.7325569026441,191,-39.42239191004224
2024-07-11,92.51045142908326,20.18824585429435,192,-30.674538190414466
2024-07-12,85.8275364318317,24.313732766512157,193,-43.71027292598016
2024-07-13,78.47574477621751,15.686130507187693,194,-22.66915219948187
2024-07-14,78.73023936531652,28.073052092285643,195,-56.71100418636867
2024-07-15,88.14889197175599,29.60233453766095,196,-59.17262481674279
2024-07-16,92.42775649881443,29.53316782928537,197,-58.45295570961689
2024-07-17,92.17716060662794,26.24477747614387,198,-50.34679030261848
2024-07-18,89.4968886464406,16.95129360195948,199,-25.144347554408508
2024-07-19,86.05079115385719,26.373947938935338,0,21.447290220151555
2024-07-20,72.10349912487622,15.368803746882023,1,17.82744268778653
2024-07-21,74.04071785236535,15.331853272934959,2,18.517934693374038
2024-07-22,92.46385471317699,19.85415328724312,3,23.150164326106246
2024-07-23,85.16072649148975,22.329647856069986,4,21.09779958856111
2024-07-24,70.22992629041575,26.556111267116897,5,17.355862677267623
2024-07-25,72.5367885716508,25.249430649097576,6,17.924335640395086
2024-07-26,86.5875442277014,21.688540595651226,7,21.3767001092716
2024-07-27,70.12653959615547,19.104399994224988,8,17.26334812681067
2024-07-28,74.02020128543747,29.956867502365668,9,17.770427647902682
2024-07-29,83.71834473416465,21.392719533539594,10,20.26063235671972
2024-07-30,87.29737994231733,21.770805364945133,11,20.869886883816445
2024-07-31,86.29903148756502,17.454357317875036,12,20.82458761456575
2024-08-01,75.60673273651399,26.92214323124894,13,17.555459342343376
2024-08-02,87.8044805336884,25.40523338672233,14,20.837406896873848
2024-08-03,75.93122718742,18.311544191831405,15,17.901413630137203
2024-08-04,78.1349924539817,16.23571568423764,16,18.50698279038266
2024-08-05,88.66228512795061,25.207489531120697,17,20.453856407402846
2024-08-06,86.24082247618037,24.81766821421703,18,19.66930178303118
2024-08-07,91.23058526235445,19.09889290497314,19,21.395398681612296
2024-08-08,86.44032230750858,29.262953433756156,20,18.930457516692112
2024-08-09,84.20771508338679,17.265868376713502,21,19.409824392086307
2024-08-10,72.34186919570232,21.48502201563903,22,15.794199151385028
2024-08-11,79.19289507648584,29.154238802513984,23,16.45038871579187
2024-08-12,76.63005919204313,21.295909753891834,24,16.59246048866133
2024-08-13,76.09974108447709,24.57788921496128,25,15.94899543954427
2024-08-14,94.32526386881113,20.963915969441913,26,20.75910491290396
2024-08-15,79.827443116669,19.11322803523005,27,17.206107034832733
2024-08-16,92.30116387942783,29.759664719397424,28,18.525405594391223
2024-08-17,85.77846564993158,21.140010094725646,29,18.134875142067067
2024-08-18,89.87028258854122,28.411488055187014,30,17.64861473969785
2024-08-19,82.56592732762981,18.449319088366295,31,17.53312212677716
2024-08-20,84.42259711565897,18.19657056037625,32,17.819962134187318
2024-08-21,82.3129423454716,15.46701124326767,33,17.500390340046653
2024-08-22,74.88107469495111,24.775002380638277,34,13.777644965442684
2024-08-23,88.06130288153763,20.527895155856417,35,17.689546786585076
2024-08-24,77.01930906102139,27.965373747594555,36,13.246223986816842
2024-08-25,70.60789916078635,22.098148600373356,37,12.812561593872317
2024-08-26,86.13680739767919,29.522901418720828,38,14.43101189972948
2024-08-27,74.42776698517622,17.782882735546817,39,14.287335737728307
2024-08-28,93.51146460882286,28.02934751933416,40,16.270926513490142
2024-08-29,93.84821442506468,26.648952791876127,41,16.533088837432718
2024-08-30,92.87160975551122,26.563827669660782,42,16.008784380162506
2024-08-31,79.2539675063861,27.671748421753314,43,11.935696010591919
2024-09-01,70.38641541322168,26.415359864144982,44,9.855032771039516
2024-09-02,93.20796406469313,24.39330482447123,45,15.858801579735117
2024-09-03,80.70460370793286,16.968673165235813,46,14.989743164851202
2024-09-04,94.16637047609174,15.487892692368778,47,18.553280572903212
2024-09-05,94.09049942723132,28.8127177172353,48,14.130966455227963
2024-09-06,91.325236386684,24.249754717811072,49,14.507577147080339
2024-09-07,77.36122230173964,26.948059364642646,50,9.741887140465634
2024-09-08,79.62744321504813,22.22283527268825,51,11.661647197961516
2024-09-09,91.27841678792143,16.759622834435916,52,16.354811562707198
2024-09-10,77.92305012890694,16.877786883038258,53,12.810125348518264
2024-09-11,74.23731866715231,25.283479308434572,54,8.553119368972471
2024-09-12,83.92003156145876,21.45458842349194,55,12.279748651271825
2024-09-13,93.40386935401952,18.00787090050505,56,15.646368552707688
2024-09-14,87.40074491687432,22.373918201121555,57,12.311285509680957
2024-09-15,84.25152925223412,15.96313405612701,58,13.963423000152952
2024-09-16,72.42941234426921,23.72957102871598,59,7.368085064513753
2024-09-17,85.37518066747924,19.034901066526466,60,12.658394650411818
2024-09-18,94.75134625260658,26.96338650955782,61,10.931482869133387
2024-09-19,73.5021003809131,19.65542938385361,62,8.753117674833817
2024-09-20,82.95824130909342,21.828302236227017,63,9.735264104627404
2024-09-21,91.93432679819888,15.174308098621509,64,14.999154412922577
2024-09-22,88.5192154438551,16.08670331691838,65,13.627703879048195
2024-09-23,87.4253935248817,20.88740334610027,66,10.635690938186197
2024-09-24,87.56210209967773,22.199082520756853,67,9.617417022036058
2024-09-25,78.98727878049388,24.000308221789556,68,6.27570440338295
2024-09-26,77.33979610661234,19.37493868063955,69,8.23775158383389
2024-09-27,90.23402888696285,25.424728291898138,70,7.645723930435095
2024-09-28,90.25283486697953,27.901835957838067,71,5.805749999021312
2024-09-29,91.67680796450259,26.69776483340025,72,6.625328097747327
2024-09-30,92.83101381391178,15.594282380225357,73,13.525602202895408
2024-10-01,82.78355997152345,22.207604208867433,74,6.4501095094613135
2024-10-02,82.53790736718,16.573952676272622,75,10.010472035689745
2024-10-03,89.95737947416939,18.63067523793791,76,10.135683002275185
2024-10-04,86.24909826944413,29.799938899007195,77,1.4291675305913165
2024-10-05,87.54917193144259,17.1374331435227,78,10.152524937056963
2024-10-06,89.89481673590252,22.483322301770343,79,6.709970755643103
2024-10-07,92.25013354543916,24.27233601477179,80,5.789977193192373
2024-10-08,78.44987892128839,25.53697455816156,81,1.024727693942502
2024-10-09,79.3895738159986,23.39473025230371,82,2.4145897202651296
2024-10-10,72.34954849602173,15.146562711287755,83,6.670221933242979
2024-10-11,84.45700352490435,19.896919623659876,84,5.681782694819249
2024-10-12,70.89855684491855,22.76567465077067,85,-0.10508252935161533
2024-10-13,81.6399504533115,16.3179974871725,86,7.392552649904831
2024-10-14,83.56611586768942,20.25940396813771,87,4.430576083754029
2024-10-15,77.16353130320711,15.498046631870498,88,6.484187412983615
2024-10-16,84.77083151422526,16.17867745732531,89,7.420511903217304
2024-10-17,70.76250624847624,20.95384914302394,90,-0.2549559693262303
2024-10-18,70.93370471873035,16.990736310645904,91,2.993312890622956
2024-10-19,90.56501401649146,23.51311272392337,92,1.9084925362047356
2024-10-20,79.00476603528158,25.341974537058988,93,-3.0797671440038896
2024-10-21,73.17651281629712,27.008800486636243,94,-6.194144413143307
2024-10-22,83.0560815013701,18.00225366367215,95,4.00829779124594
2024-10-23,89.24983882746527,17.512238733886047,96,5.937322552618518
2024-10-24,75.39552568742108,16.568517605016005,97,3.063046391841715
2024-10-25,85.57226189547501,24.54645374315455,98,-2.4853117222444587
2024-10-26,72.1336866248442,25.597135897303517,99,-7.003187611818604
2024-10-27,71.2920430292152,15.47379217238463,100,2.22985490174352
2024-10-28,83.2838657892037,29.043183693655347,101,-8.567036895360944
2024-10-29,83.51587804025266,15.779569254772086,102,4.723712305260162
2024-10-30,85.93574753745517,23.119445029516058,103,-2.7507094234597544
2024-10-31,88.15228334306654,25.635907791763746,104,-5.01202540263161
2024-11-01,94.39630198656337,28.064536856191282,105,-6.62140153547837
2024-11-02,82.90750870752989,25.71130398198642,106,-7.303945541737494
2024-11-03,78.07391182353115,27.025921246046877,107,-10.368228296147246
2024-11-04,89.87965486921759,20.09175288814209,108,-0.09387621320943394
2024-11-05,76.77080628155186,27.222376706197686,109,-11.705102884092701
2024-11-06,80.97428551764091,16.201722695770126,110,1.6311591206502927
2024-11-07,71.96140953355665,28.422249840907917,111,-15.4231159492323
2024-11-08,70.63376858538643,23.213885642306046,112,-9.726463260485122
2024-11-09,94.06621036694813,27.259466549437406,113,-9.39394438142723
2024-11-10,90.89950301280514,21.7847742677745,114,-3.688011936189325
2024-11-11,87.39935515234245,24.653665427947875,115,-8.441318101160789
2024-11-12,80.22382361035675,22.896039914041697,116,-8.658496761772202
2024-11-13,74.33235800177114,25.973842826329978,117,-14.32914969639518
2024-11-14,73.91092606677715,16.224449730458844,118,-2.4294699996277638
2024-11-15,76.25607245411489,15.905281259858457,119,-1.6047039790668058
2024-11-16,83.73066661765301,18.706548510152196,120,-3.688533394985358
2024-11-17,87.86489806750156,17.393170201697824,121,-1.1061189683574817
2024-11-18,86.50493441794328,28.076753498883026,122,-16.077116708362322
2024-11-19,76.99834742364857,18.288209810370667,123,-5.558449963280121
2024-11-20,93.87163201657985,29.63797883728697,124,-17.51259482293894
2024-11-21,88.44742291739422,20.053436876566604,125,-5.9345964820908925
2024-11-22,83.85885131278502,17.73176873533049,126,-4.282495902351897
2024-11-23,85.2930186558588,26.845477607137187,127,-17.17904469761894
2024-11-24,80.49000156069475,24.880616632513142,128,-15.811996059988
2024-11-25,76.19327473752894,22.472935746797084,129,-13.716532563979717
2024-11-26,78.89931696628153,23.330453264064467,130,-14.979657954160965
2024-11-27,88.94615276160923,25.78802667408396,131,-16.488334983491058
2024-11-28,70.3598372157439,18.426821119969482,132,-10.35814474301661
2024-11-29,72.90181601267291,29.94500874085113,133,-27.67710734529317
2024-11-30,71.15006605054381,29.62189743220175,134,-28.241809798486845
2024-12-01,71.01822005797425,24.754885295204055,135,-21.0325185677281
2024-12-02,91.38651460027518,17.993136763937176,136,-5.7382105395844105
2024-12-03,87.5914464845006,25.20342363646937,137,-18.51837952906551
2024-12-04,81.85434572718313,16.082976134687637,138,-5.554427483176983
2024-12-05,72.44585401627504,15.459787533087091,139,-7.2231750289797345
2024-12-06,82.29039687792081,18.865243327668203,140,-10.721359072712831
2024-12-07,81.83679426951414,21.939344351089744,141,-16.28441689162696
2024-12-08,74.33004674775037,28.024087581125706,142,-28.846591958546046
2024-12-09,80.84629123094933,25.90753604649462,143,-24.128125484756062
2024-12-10,79.96261835993434,26.140597817999716,144,-25.206178045786633
2024-12-11,85.39625245130541,21.382400016721128,145,-15.825410027946198
2024-12-12,85.8773412716911,20.189024888204443,146,-14.090530456671123
2024-12-13,71.13260024430112,20.56558144476904,147,-18.90002824679991
2024-12-14,79.36531536566179,29.814743456040866,148,-33.77035300421187
2024-12-15,85.6464978928559,15.601637871187236,149,-6.9976542710680665
2024-12-16,82.5784064645022,28.00547244183673,150,-30.687424036172814
2024-12-17,91.41224602970806,23.6801311285859,151,-21.048909040453037
2024-12-18,86.46734079047363,21.579231287843857,152,-18.832982936105655
2024-12-19,74.07336067703574,25.878864906227047,153,-30.412781845234097
2024-12-20,71.76421868501075,22.300034121370544,154,-24.83339938801718
2024-12-21,86.06048195515788,28.10134857122491,155,-32.82569634147582
2024-12-22,70.66278276354055,28.51052796016888,156,-38.00473210365006
2024-12-23,84.64438953183658,21.32581390310183,157,-20.776842430800723
2024-12-24,93.50575603562393,19.152416958525773,158,-14.487568902105078
2024-12-25,84.38685444689698,23.885254928900434,159,-26.56803153950878
2024-12-26,79.70424815516304,28.685450184250364,160,-38.065402156362985
2024-12-27,86.08220546105883,18.159932835084998,161,-15.52758244832118
2024-12-28,81.45632226228791,24.344498753452243,162,-30.012516214439003
2024-12-29,83.64041973289838,24.47340330138781,163,-30.074408422880325
2024-12-30,93.53662021941312,25.996695336229216,164,-31.293526280523444
2024-12-31,79.65256594501936,16.9735152769089,165,-16.12368725612465
2025-01-01,94.02976409559786,25.73737447023133,166,-31.55545038239078
2025-01-02,92.63376604890159,28.635487809984618,167,-38.6874608802843
2025-01-03,74.8947783697324,17.695246633053628,168,-20.0061458763981
2025-01-04,71.73403252187913,18.563149873858166,169,-22.774941116784852
2025-01-05,72.51945003443566,29.570926410624594,170,-47.52222235123795
2025-01-06,70.45554564128874,17.714654290642347,171,-21.974195881946
2025-01-07,72.36107401889821,27.815776400543687,172,-44.44800707909015
2025-01-08,87.07516933540893,22.384167846720523,173,-29.257418734425592
2025-01-09,71.77971621150573,18.708466116047656,174,-25.248101085293886
2025-01-10,77.97439075734403,28.06124851908767,175,-45.49770215990182
2025-01-11,91.12188277423637,21.679578825039982,176,-27.729165460157535
2025-01-12,70.58179839339564,22.72226030894535,177,-35.665817734179356
2025-01-13,90.36171206472339,20.388500540996485,178,-25.951468391347888
2025-01-14,77.046369369335,23.894262771523913,179,-37.91207495323111
2025-01-15,72.9541206905414,17.452858088775344,180,-23.955840128254078
2025-01-16,87.41842913410377,20.86622304977641,181,-28.967451507032155
2025-01-17,85.7235711694971,29.541184835029313,182,-50.83756456169256
2025-01-18,91.93680033817633,18.872001490516915,183,-23.885210811251724
2025-01-19,88.37677609509714,24.851049968119383,184,-39.90610385249494
2025-01-20,90.08702325962122,19.877850963370424,185,-27.449555544152577
2025-01-21,77.05086431428266,26.602096885299012,186,-48.110292225645885
2025-01-22,74.43598859449307,16.963104910775247,187,-24.759028089287355
2025-01-23,88.76536879102146,29.547315676178172,188,-53.94274043077392
2025-01-24,90.1708684816816,21.80684312075459,189,-34.15761349177955
2025-01-25,94.76262855001683,18.540756950196958,190,-24.84010273178367
2025-01-26,80.31544192278567,16.10245120995019,191,-22.460656671226886
2025-01-27,79.30045214481957,17.54636857631311,192,-26.7936158356161
2025-01-28,89.41032401854991,22.796609228340266,193,-38.80759908180658
2025-01-29,78.52008850632545,20.055047646469294,194,-34.52315899829409
2025-01-30,93.26893314008912,27.433250488239143,195,-51.38716952107573
2025-01-31,91.4603187960753,21.46331285492709,196,-35.91764574982389
2025-02-01,80.72485068437545,18.730714088814448,197,-31.614852446578187
2025-02-02,88.77177669478743,24.25717479906045,198,-45.56744264310892
2025-02-03,88.86357185211706,25.601658253281688,199,-49.52792577741443
2025-02-04,72.57809672089832,17.505628618514248,0,18.05395095013832
2025-02-05,92.56382266698917,17.514288244324764,1,23.058064744638084
2025-02-06,82.63130931119643,15.550071404003145,2,20.554278954643937
2025-02-07,90.66143665269354,26.04603022598461,3,22.667463829429824
2025-02-08,78.0012400257653,24.957067914327077,4,19.08708604172884
2025-02-09,92.38808071240501,22.11946313624721,5,23.163491915475007
2025-02-10,79.73004196835407,27.662556734537958,6,19.631561279112674
2025-02-11,70.27094128700746,27.085052294250797,7,17.088437024840413
2025-02-12,92.63454941048158,23.780315465951283,8,22.615060838167423
2025-02-13,72.28216691965333,28.02406920769888,9,17.34244726879123
2025-02-14,77.98284093976037,18.087618150551524,10,18.975841769746573
2025-02-15,93.75154917627012,16.678794290965918,11,22.89391852385732
2025-02-16,93.7651786734389,19.046244172754843,12,22.705117612546292
2025-02-17,84.33594720308216,15.856302841339723,13,20.349725600757502
2025-02-18,85.79593030424498,22.967542920015482,14,20.226135261312383
